,Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,LoanAmount_log,TotalIncome,TotalIncome_log
202,LP001682,1,1,3,1,0,3992,0.0,113.0,180.0,1.0,2,0,4.727387818712341,3992.0,8.292047637431354
203,LP001688,1,1,1,1,0,3500,1083.0,135.0,360.0,1.0,2,1,4.90527477843843,4583.0,8.430109084509125
204,LP001691,1,1,2,1,0,3917,0.0,124.0,360.0,1.0,1,1,4.820281565605037,3917.0,8.27308133366583
205,LP001692,0,0,0,1,0,4408,0.0,120.0,360.0,1.0,1,1,4.787491742782046,4408.0,8.391176350832751
206,LP001693,0,0,0,0,0,3244,0.0,80.0,360.0,1.0,2,1,4.382026634673881,3244.0,8.084562415235304
207,LP001698,1,0,0,1,0,3975,2531.0,55.0,360.0,1.0,0,1,4.007333185232471,6506.0,8.780480107033297
208,LP001699,1,0,0,0,0,2479,0.0,59.0,360.0,1.0,2,1,4.07753744390572,2479.0,7.8156105320351905
209,LP001702,1,0,0,0,0,3418,0.0,127.0,360.0,1.0,1,0,4.844187086458591,3418.0,8.136810863675537
210,LP001708,0,0,0,0,0,10000,0.0,214.0,360.0,1.0,1,0,5.365976015021851,10000.0,9.210340371976184
211,LP001711,1,1,3,0,0,3430,1250.0,128.0,360.0,0.0,1,0,4.852030263919617,4680.0,8.451053388911692
212,LP001713,1,1,1,0,1,7787,0.0,240.0,360.0,1.0,2,1,5.480638923341991,7787.0,8.960210955576986
213,LP001715,1,1,3,1,1,5703,0.0,130.0,360.0,1.0,0,1,4.867534450455582,5703.0,8.648747631156539
214,LP001716,1,1,0,0,0,3173,3021.0,137.0,360.0,1.0,2,1,4.919980925828125,6194.0,8.731336360533149
215,LP001720,1,1,3,1,0,3850,983.0,100.0,360.0,1.0,1,1,4.605170185988092,4833.0,8.483222671845084
216,LP001722,1,1,0,0,0,150,1800.0,135.0,360.0,1.0,0,0,4.90527477843843,1950.0,7.575584651557793
217,LP001726,1,1,0,0,0,3727,1775.0,131.0,360.0,1.0,1,1,4.875197323201151,5502.0,8.61286694148452
218,LP001732,1,1,2,0,0,5000,0.0,72.0,360.0,0.0,1,0,4.276666119016055,5000.0,8.517193191416238
220,LP001736,1,1,0,0,0,2221,0.0,60.0,360.0,0.0,2,0,4.0943445622221,2221.0,7.7057128238944275
221,LP001743,1,1,2,0,0,4009,1717.0,116.0,360.0,1.0,1,1,4.7535901911063645,5726.0,8.65277248565806
222,LP001744,1,0,0,0,0,2971,2791.0,144.0,360.0,1.0,1,1,4.969813299576001,5762.0,8.659039915644474
223,LP001749,1,1,0,0,0,7578,1010.0,175.0,360.0,1.0,1,1,5.1647859739235145,8588.0,9.058121158998672
224,LP001750,1,1,0,0,0,6250,0.0,128.0,360.0,1.0,1,1,4.852030263919617,6250.0,8.740336742730447
225,LP001751,1,1,0,0,0,3250,0.0,170.0,360.0,1.0,0,0,5.135798437050262,3250.0,8.086410275323782
227,LP001758,1,1,2,0,0,6250,1695.0,210.0,360.0,1.0,1,1,5.3471075307174685,7945.0,8.980298078970817
229,LP001761,1,0,0,0,1,6400,0.0,200.0,360.0,1.0,0,1,5.298317366548036,6400.0,8.764053269347762
230,LP001765,1,1,1,0,0,2491,2054.0,104.0,360.0,1.0,1,1,4.6443908991413725,4545.0,8.421783006611578
231,LP001768,1,1,0,0,0,3716,0.0,42.0,180.0,1.0,0,1,3.7376696182833684,3716.0,8.22040309993373
232,LP001770,1,0,0,1,0,3189,2598.0,120.0,360.0,1.0,0,1,4.787491742782046,5787.0,8.663369301573839
233,LP001776,0,0,0,0,0,8333,0.0,280.0,360.0,1.0,1,1,5.634789603169249,8333.0,9.027978814382207
234,LP001778,1,1,1,0,0,3155,1779.0,140.0,360.0,1.0,1,1,4.941642422609304,4934.0,8.503905297089302
235,LP001784,1,1,1,0,0,5500,1260.0,170.0,360.0,1.0,0,1,5.135798437050262,6760.0,8.81877816903701
238,LP001790,0,0,1,0,0,3812,0.0,112.0,360.0,1.0,0,1,4.718498871295094,3812.0,8.245909264774093
239,LP001792,1,1,1,0,0,3315,0.0,96.0,360.0,1.0,1,1,4.564348191467836,3315.0,8.106212902619962
240,LP001798,1,1,2,0,0,5819,5000.0,120.0,360.0,1.0,0,1,4.787491742782046,10819.0,9.289059126687574
241,LP001800,1,1,1,1,0,2510,1983.0,140.0,180.0,1.0,2,0,4.941642422609304,4493.0,8.41027590907016
242,LP001806,1,0,0,0,0,2965,5701.0,155.0,60.0,1.0,2,1,5.043425116919247,8666.0,9.067162602299854
243,LP001807,1,1,2,0,1,6250,1300.0,108.0,360.0,1.0,0,1,4.68213122712422,7550.0,8.92930284224307
244,LP001811,1,1,0,1,0,3406,4417.0,123.0,360.0,1.0,1,1,4.812184355372417,7823.0,8.96482339168508
245,LP001813,1,0,0,0,1,6050,4333.0,120.0,180.0,1.0,2,0,4.787491742782046,10383.0,9.247925132303454
246,LP001814,1,1,2,0,0,9703,0.0,112.0,360.0,1.0,2,1,4.718498871295094,9703.0,9.1801903950253
247,LP001819,1,1,1,1,0,6608,0.0,137.0,180.0,1.0,2,1,4.919980925828125,6608.0,8.796036315200814
248,LP001824,1,1,1,0,0,2882,1843.0,123.0,480.0,1.0,1,1,4.812184355372417,4725.0,8.460622839927844
249,LP001825,1,1,0,0,0,1809,1868.0,90.0,360.0,1.0,2,1,4.499809670330265,3677.0,8.209852481301272
250,LP001835,1,1,0,1,0,1668,3890.0,201.0,360.0,0.0,1,0,5.303304908059076,5558.0,8.62299361030245
251,LP001836,0,0,2,0,0,3427,0.0,138.0,360.0,1.0,2,0,4.927253685157205,3427.0,8.139440521874608
252,LP001841,1,0,0,1,1,2583,2167.0,104.0,360.0,1.0,0,1,4.6443908991413725,4750.0,8.465899897028686
253,LP001843,1,1,1,1,0,2661,7101.0,279.0,180.0,1.0,1,1,5.631211781821365,9762.0,9.186252576447092
254,LP001844,1,0,0,0,1,16250,0.0,192.0,360.0,0.0,2,0,5.2574953720277815,16250.0,9.695848187757884
255,LP001846,0,0,3,0,0,3083,0.0,255.0,360.0,1.0,0,1,5.541263545158426,3083.0,8.03365842788615
256,LP001849,1,0,0,1,0,6045,0.0,115.0,360.0,0.0,0,0,4.74493212836325,6045.0,8.706986763048892
257,LP001854,1,1,3,0,0,5250,0.0,94.0,360.0,1.0,2,0,4.543294782270004,5250.0,8.565983355585669
258,LP001859,1,1,0,0,0,14683,2100.0,304.0,360.0,1.0,0,0,5.717027701406222,16783.0,9.72812174830818
261,LP001868,1,0,0,0,0,2060,2209.0,134.0,360.0,1.0,1,1,4.897839799950911,4269.0,8.359134886757962
262,LP001870,0,0,1,0,0,3481,0.0,155.0,36.0,1.0,1,0,5.043425116919247,3481.0,8.15507488781144
263,LP001871,0,0,0,0,0,7200,0.0,120.0,360.0,1.0,0,1,4.787491742782046,7200.0,8.881836305004146
264,LP001872,1,0,0,0,1,5166,0.0,128.0,360.0,1.0,1,1,4.852030263919617,5166.0,8.549853973655786
265,LP001875,1,0,0,0,0,4095,3447.0,151.0,360.0,1.0,0,1,5.017279836814924,7542.0,8.928242677818302
266,LP001877,1,1,2,0,0,4708,1387.0,150.0,360.0,1.0,1,1,5.0106352940962555,6095.0,8.715224041915372
267,LP001882,1,1,3,0,0,4333,1811.0,160.0,360.0,0.0,2,1,5.075173815233827,6144.0,8.723231274827508
268,LP001883,0,0,0,0,0,3418,0.0,135.0,360.0,1.0,0,0,4.90527477843843,3418.0,8.136810863675537
269,LP001884,0,0,1,0,0,2876,1560.0,90.0,360.0,1.0,2,1,4.499809670330265,4436.0,8.397508348470257
270,LP001888,0,0,0,0,0,3237,0.0,30.0,360.0,1.0,2,1,3.4011973816621555,3237.0,8.082402253926244
271,LP001891,1,1,0,0,0,11146,0.0,136.0,360.0,1.0,2,1,4.912654885736052,11146.0,9.318835968129482
272,LP001892,1,0,0,0,0,2833,1857.0,126.0,360.0,1.0,0,1,4.836281906951478,4690.0,8.453187861440325
273,LP001894,1,1,0,0,0,2620,2223.0,150.0,360.0,1.0,1,1,5.0106352940962555,4843.0,8.48528964240323
274,LP001896,1,1,2,0,0,3900,0.0,90.0,360.0,1.0,1,1,4.499809670330265,3900.0,8.268731832117737
275,LP001900,1,1,1,0,0,2750,1842.0,115.0,360.0,1.0,1,1,4.74493212836325,4592.0,8.432070937999402
276,LP001903,1,1,0,0,0,3993,3274.0,207.0,360.0,1.0,1,1,5.332718793265369,7267.0,8.891098830616636
277,LP001904,1,1,0,0,0,3103,1300.0,80.0,360.0,1.0,2,1,4.382026634673881,4403.0,8.390041405755754
278,LP001907,1,1,0,0,0,14583,0.0,436.0,360.0,1.0,1,1,6.077642243349034,14583.0,9.587611745713565
280,LP001910,1,0,1,1,1,4053,2426.0,158.0,360.0,0.0,2,0,5.062595033026967,6479.0,8.776321456449958
281,LP001914,1,1,0,0,0,3927,800.0,112.0,360.0,1.0,1,1,4.718498871295094,4727.0,8.461046030793236
282,LP001915,1,1,2,0,0,2301,985.7999877999998,78.0,180.0,1.0,2,1,4.356708826689592,3286.7999878,8.097669722345216
283,LP001917,0,0,0,0,0,1811,1666.0,54.0,360.0,1.0,2,1,3.9889840465642745,3477.0,8.153925132007862
284,LP001922,1,1,0,0,0,20667,0.0,130.0,360.0,1.0,0,0,4.867534450455582,20667.0,9.936293504261306
285,LP001924,1,0,0,0,0,3158,3053.0,89.0,360.0,1.0,0,1,4.48863636973214,6211.0,8.734077192559303
286,LP001925,0,0,0,0,1,2600,1717.0,99.0,300.0,1.0,1,0,4.59511985013459,4317.0,8.370315995555478
287,LP001926,1,1,0,0,0,3704,2000.0,120.0,360.0,1.0,0,1,4.787491742782046,5704.0,8.648922962094131
288,LP001931,0,0,0,0,0,4124,0.0,115.0,360.0,1.0,1,1,4.74493212836325,4124.0,8.32457884513685
289,LP001935,1,0,0,0,0,9508,0.0,187.0,360.0,1.0,0,1,5.231108616854587,9508.0,9.159888828480085
290,LP001936,1,1,0,0,0,3075,2416.0,139.0,360.0,1.0,0,1,4.9344739331306915,5491.0,8.610865667278873
291,LP001938,1,1,2,0,0,4400,0.0,127.0,360.0,0.0,1,0,4.844187086458591,4400.0,8.389359819906353
292,LP001940,1,1,2,0,0,3153,1560.0,134.0,360.0,1.0,2,1,4.897839799950911,4713.0,8.45807992692373
293,LP001945,0,0,0,0,0,5417,0.0,143.0,480.0,0.0,2,0,4.962844630259907,5417.0,8.597297435657898
294,LP001947,1,1,0,0,0,2383,3334.0,172.0,360.0,1.0,1,1,5.147494476813453,5717.0,8.651199471263972
295,LP001949,1,1,3,0,0,4416,1250.0,110.0,360.0,1.0,2,1,4.700480365792417,5666.0,8.642238680390461
296,LP001953,1,1,1,0,0,6875,0.0,200.0,360.0,1.0,1,1,5.298317366548036,6875.0,8.835646922534773
297,LP001954,0,1,1,0,0,4666,0.0,135.0,360.0,1.0,2,1,4.90527477843843,4666.0,8.448057452581375
298,LP001955,0,0,0,0,0,5000,2541.0,151.0,480.0,1.0,0,0,5.017279836814924,7541.0,8.928110078202646
299,LP001963,1,1,1,0,0,2014,2925.0,113.0,360.0,1.0,2,0,4.727387818712341,4939.0,8.504918160540624
300,LP001964,1,1,0,1,0,1800,2934.0,93.0,360.0,0.0,2,0,4.532599493153256,4734.0,8.46252579007393
302,LP001974,0,0,0,0,0,5000,0.0,132.0,360.0,1.0,0,1,4.882801922586371,5000.0,8.517193191416238
303,LP001977,1,1,1,0,0,1625,1803.0,96.0,360.0,1.0,2,1,4.564348191467836,3428.0,8.13973227971767
304,LP001978,1,0,0,0,0,4000,2500.0,140.0,360.0,1.0,0,1,4.941642422609304,6500.0,8.779557455883728
305,LP001990,1,0,0,1,0,2000,0.0,113.0,360.0,1.0,2,0,4.727387818712341,2000.0,7.600902459542082
306,LP001993,0,0,0,0,0,3762,1666.0,135.0,360.0,1.0,0,1,4.90527477843843,5428.0,8.59932602095476
307,LP001994,0,0,0,0,0,2400,1863.0,104.0,360.0,0.0,2,0,4.6443908991413725,4263.0,8.35772841676521
308,LP001996,1,0,0,0,0,20233,0.0,480.0,360.0,1.0,0,0,6.173786103901937,20233.0,9.915070213779195
310,LP002002,0,0,0,0,0,2917,0.0,84.0,360.0,1.0,1,1,4.430816798843313,2917.0,7.978310969867722
311,LP002004,1,0,0,1,0,2927,2405.0,111.0,360.0,1.0,1,1,4.709530201312334,5332.0,8.5814816812986
312,LP002006,0,0,0,0,0,2507,0.0,56.0,360.0,1.0,0,1,4.02535169073515,2507.0,7.826842098158293
314,LP002024,1,1,0,0,0,2473,1843.0,159.0,360.0,1.0,0,0,5.0689042022202315,4316.0,8.370084326378025
315,LP002031,1,1,1,1,0,3399,1640.0,111.0,180.0,1.0,2,1,4.709530201312334,5039.0,8.524962928680598
316,LP002035,1,1,2,0,0,3717,0.0,120.0,360.0,1.0,1,1,4.787491742782046,3717.0,8.220672170297252
319,LP002050,1,1,1,0,1,10000,0.0,155.0,360.0,1.0,0,0,5.043425116919247,10000.0,9.210340371976184
320,LP002051,1,1,0,0,0,2400,2167.0,115.0,360.0,1.0,1,1,4.74493212836325,4567.0,8.426611813185
321,LP002053,1,1,3,0,0,4342,189.0,124.0,360.0,1.0,1,1,4.820281565605037,4531.0,8.418697944667139
322,LP002054,1,1,2,1,0,3601,1590.0,113.0,360.0,1.0,0,1,4.727387818712341,5191.0,8.55468163582723
324,LP002065,1,1,3,0,0,15000,0.0,300.0,360.0,1.0,0,1,5.703782474656201,15000.0,9.615805480084347
325,LP002067,1,1,1,0,1,8666,4983.0,376.0,360.0,0.0,0,0,5.929589143389895,13649.0,9.521421537856195
326,LP002068,1,0,0,0,0,4917,0.0,130.0,360.0,0.0,0,1,4.867534450455582,4917.0,8.50045386741194
327,LP002082,1,1,0,0,1,5818,2160.0,184.0,360.0,1.0,1,1,5.214935757608986,7978.0,8.984443032465352
328,LP002086,0,1,0,0,0,4333,2451.0,110.0,360.0,1.0,2,0,4.700480365792417,6784.0,8.822322177471738
329,LP002087,0,0,0,0,0,2500,0.0,67.0,360.0,1.0,2,1,4.204692619390966,2500.0,7.824046010856292
330,LP002097,1,0,1,0,0,4384,1793.0,117.0,360.0,1.0,2,1,4.762173934797756,6177.0,8.728587995695898
331,LP002098,1,0,0,0,0,2935,0.0,98.0,360.0,1.0,1,1,4.584967478670572,2935.0,7.984462732262196
332,LP002100,1,0,0,0,0,2833,0.0,71.0,360.0,1.0,2,1,4.2626798770413155,2833.0,7.949091499830517
333,LP002101,1,1,0,0,0,63337,0.0,490.0,180.0,1.0,2,1,6.194405391104672,63337.0,11.05622495553552
334,LP002103,0,1,1,0,1,9833,1833.0,182.0,180.0,1.0,2,1,5.204006687076795,11666.0,9.364433907313582
336,LP002110,1,1,1,0,0,5250,688.0,160.0,360.0,1.0,0,1,5.075173815233827,5938.0,8.689127655323706
337,LP002112,1,1,2,0,1,2500,4600.0,176.0,360.0,1.0,0,1,5.170483995038151,7100.0,8.867850063029406
338,LP002113,0,0,3,1,0,1830,0.0,113.0,360.0,0.0,2,0,4.727387818712341,1830.0,7.512071245835466
339,LP002114,0,0,0,0,0,4160,0.0,71.0,360.0,1.0,1,1,4.2626798770413155,4160.0,8.333270353255308
340,LP002115,1,1,3,1,0,2647,1587.0,173.0,360.0,1.0,0,0,5.153291594497779,4234.0,8.350902451694811
341,LP002116,0,0,0,0,0,2378,0.0,46.0,360.0,1.0,0,0,3.828641396489095,2378.0,7.774015077250727
342,LP002119,1,1,1,1,0,4554,1229.0,158.0,360.0,1.0,2,1,5.062595033026967,5783.0,8.662677858158219
343,LP002126,1,1,3,1,0,3173,0.0,74.0,360.0,1.0,1,1,4.30406509320417,3173.0,8.062432791583195
344,LP002128,1,1,2,0,0,2583,2330.0,125.0,360.0,1.0,0,1,4.8283137373023015,4913.0,8.499640032168648
345,LP002129,1,1,0,0,0,2499,2458.0,160.0,360.0,1.0,1,1,5.075173815233827,4957.0,8.508555998020574
347,LP002131,1,1,2,1,0,3083,2168.0,126.0,360.0,1.0,2,1,4.836281906951478,5251.0,8.566173813637858
349,LP002138,1,1,0,0,0,2625,6250.0,187.0,360.0,1.0,0,1,5.231108616854587,8875.0,9.090993614343617
350,LP002139,1,1,0,0,0,9083,0.0,228.0,360.0,1.0,1,1,5.429345628954441,9083.0,9.114159813502214
351,LP002140,1,0,0,0,0,8750,4167.0,308.0,360.0,1.0,0,0,5.730099782973574,12917.0,9.466299552232016
352,LP002141,1,1,3,0,0,2666,2083.0,95.0,360.0,1.0,0,1,4.553876891600541,4749.0,8.465689348549121
353,LP002142,0,1,0,0,1,5500,0.0,105.0,360.0,0.0,0,0,4.653960350157523,5500.0,8.612503371220562
354,LP002143,0,1,0,0,0,2423,505.0,130.0,360.0,1.0,1,1,4.867534450455582,2928.0,7.982074875081202
355,LP002144,0,0,0,0,0,3813,0.0,116.0,180.0,1.0,2,1,4.7535901911063645,3813.0,8.246171559857563
356,LP002149,1,1,2,0,0,8333,3167.0,165.0,360.0,1.0,0,1,5.10594547390058,11500.0,9.350102314351341
357,LP002151,1,1,1,0,0,3875,0.0,67.0,360.0,1.0,2,0,4.204692619390966,3875.0,8.262300941787448
358,LP002158,1,1,0,1,0,3000,1666.0,100.0,480.0,0.0,2,0,4.605170185988092,4666.0,8.448057452581375
359,LP002160,1,1,3,0,0,5167,3167.0,200.0,360.0,1.0,1,1,5.298317366548036,8334.0,9.0280988119824
360,LP002161,0,0,1,0,0,4723,0.0,81.0,360.0,1.0,1,0,4.394449154672439,4723.0,8.460199469896118
361,LP002170,1,1,2,0,0,5000,3667.0,236.0,360.0,1.0,1,1,5.4638318050256105,8667.0,9.067277989134345
362,LP002175,1,1,0,0,0,4750,2333.0,130.0,360.0,1.0,2,1,4.867534450455582,7083.0,8.865452825753623
364,LP002180,1,0,0,0,1,6822,0.0,141.0,360.0,1.0,0,1,4.948759890378168,6822.0,8.82790796297859
365,LP002181,1,0,0,1,0,6216,0.0,133.0,360.0,1.0,0,0,4.890349128221754,6216.0,8.734881892047483
366,LP002187,1,0,0,0,0,2500,0.0,96.0,480.0,1.0,1,0,4.564348191467836,2500.0,7.824046010856292
367,LP002188,1,0,0,0,0,5124,0.0,124.0,360.0,0.0,0,0,4.820281565605037,5124.0,8.541690663016626
368,LP002190,1,1,1,0,0,6325,0.0,175.0,360.0,1.0,1,1,5.1647859739235145,6325.0,8.752265313595721
369,LP002191,1,1,0,0,0,19730,5266.0,570.0,360.0,1.0,0,0,6.345636360828596,24996.0,10.126471091048971
370,LP002194,0,0,0,0,1,15759,0.0,55.0,360.0,1.0,1,1,4.007333185232471,15759.0,9.665166909622071
371,LP002197,1,1,2,0,0,5185,0.0,155.0,360.0,1.0,1,1,5.043425116919247,5185.0,8.553525120663627
372,LP002201,1,1,2,0,1,9323,7873.0,380.0,300.0,1.0,0,1,5.940171252720432,17196.0,9.752432077616172
373,LP002205,1,0,1,0,0,3062,1987.0,111.0,180.0,0.0,2,0,4.709530201312334,5049.0,8.526945482858915
374,LP002209,0,0,0,0,0,2764,1459.0,110.0,360.0,1.0,2,1,4.700480365792417,4223.0,8.348301054933943
375,LP002211,1,1,0,0,0,4817,923.0,120.0,180.0,1.0,2,1,4.787491742782046,5740.0,8.655214489313613
376,LP002219,1,1,3,0,0,8750,4996.0,130.0,360.0,1.0,0,1,4.867534450455582,13746.0,9.52850315168155
378,LP002224,1,0,0,0,0,3069,0.0,71.0,480.0,1.0,2,0,4.2626798770413155,3069.0,8.029107054619736
379,LP002225,1,1,2,0,0,5391,0.0,130.0,360.0,1.0,2,1,4.867534450455582,5391.0,8.592486175451668
380,LP002226,1,1,0,0,0,3333,2500.0,128.0,360.0,1.0,1,1,4.852030263919617,5833.0,8.671286726753637
381,LP002229,1,0,0,0,0,5941,4232.0,296.0,360.0,1.0,1,1,5.69035945432406,10173.0,9.227492430793749
382,LP002231,0,0,0,0,0,6000,0.0,156.0,360.0,1.0,2,1,5.049856007249537,6000.0,8.699514748210191
383,LP002234,1,0,0,0,1,7167,0.0,128.0,360.0,1.0,2,1,4.852030263919617,7167.0,8.877242435993919
384,LP002236,1,1,2,0,0,4566,0.0,100.0,360.0,1.0,2,0,4.605170185988092,4566.0,8.42639282708974
385,LP002237,1,0,1,0,0,3667,0.0,113.0,180.0,1.0,2,1,4.727387818712341,3667.0,8.207129168071326
386,LP002239,1,0,0,1,0,2346,1600.0,132.0,360.0,1.0,1,1,4.882801922586371,3946.0,8.28045768658256
387,LP002243,1,1,0,1,0,3010,3136.0,113.0,360.0,0.0,2,0,4.727387818712341,6146.0,8.72355674269043
388,LP002244,1,1,0,0,0,2333,2417.0,136.0,360.0,1.0,2,1,4.912654885736052,4750.0,8.465899897028686
389,LP002250,1,1,0,0,0,5488,0.0,125.0,360.0,1.0,0,1,4.8283137373023015,5488.0,8.610319169405722
390,LP002255,1,0,3,0,0,9167,0.0,185.0,360.0,1.0,0,1,5.220355825078324,9167.0,9.123365357961776
391,LP002262,1,1,3,0,0,9504,0.0,275.0,360.0,1.0,0,1,5.616771097666572,9504.0,9.159468041602427
393,LP002265,1,1,2,1,0,1993,1625.0,113.0,180.0,1.0,1,1,4.727387818712341,3618.0,8.193676665955241
394,LP002266,1,1,2,0,0,3100,1400.0,113.0,360.0,1.0,2,1,4.727387818712341,4500.0,8.411832675758411
396,LP002277,0,0,0,0,0,3180,0.0,71.0,360.0,0.0,2,0,4.2626798770413155,3180.0,8.064636475774222
397,LP002281,1,1,0,0,0,3033,1459.0,95.0,360.0,1.0,2,1,4.553876891600541,4492.0,8.410053315858335
398,LP002284,1,0,0,1,0,3902,1666.0,109.0,360.0,1.0,0,1,4.6913478822291435,5568.0,8.624791202014256
399,LP002287,0,0,0,0,0,1500,1800.0,103.0,360.0,0.0,1,0,4.634728988229636,3300.0,8.101677747454572
400,LP002288,1,1,2,1,0,2889,0.0,45.0,180.0,0.0,2,0,3.8066624897703196,2889.0,7.968665700466235
401,LP002296,1,0,0,1,0,2755,0.0,65.0,300.0,1.0,0,0,4.174387269895637,2755.0,7.9211727215870145
402,LP002297,1,0,0,0,0,2500,20000.0,103.0,360.0,1.0,1,1,4.634728988229636,22500.0,10.021270588192511
403,LP002300,0,0,0,1,0,1963,0.0,53.0,360.0,1.0,1,1,3.970291913552122,1963.0,7.5822291942764615
404,LP002301,0,0,0,0,1,7441,0.0,194.0,360.0,1.0,0,0,5.267858159063328,7441.0,8.914760527397261
405,LP002305,0,0,0,0,0,4547,0.0,115.0,360.0,1.0,1,1,4.74493212836325,4547.0,8.42222295382501
406,LP002308,1,1,0,1,0,2167,2400.0,115.0,360.0,1.0,2,1,4.74493212836325,4567.0,8.426611813185
407,LP002314,0,0,0,1,0,2213,0.0,66.0,360.0,1.0,0,1,4.189654742026425,2213.0,7.70210434005105
